;Fastkraft;Varmepumpe 1 EL tilført;Varmepumpe 1 avgitt energi;Varmepumpe 2 EL tilført;Varmepumpe 2 avgitt energi;Varmevannsbereder EL;Elektrokjel spisslast;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;EL vifter;Varme ventilasjon;Varme radiator;Varme gulv;Radon;Radon;Radon;Areal;Temperatur
dateUnit;G02_0038_M1E;G02_0038_SM_M16E;G02_0038_SM_M27V;G02_0038_SM_M17E;G02_0038_SM_M28V;G02_0038_SM_M18E;G02_0038_SM_M19E;G02_0038_SM_M1E;G02_0038_SM_M22V;G02_0038_SM_M2E;G02_0038_SM_M23V;G02_0038_SM_M3E;G02_0038_SM_M24V;G02_0038_SM_M4E;G02_0038_SM_M25V;G02_0038_SM_M5E;G02_0038_SM_M26V;G02_0038_SM_M29V;G02_0038_SM_M30V;G02_0038_M_M1RD;G02_0038_M_M1RD;G02_0038_M_M1RD;Hovedbygg;MET_44640_TA
07.09.2021 05:00;62;0;0;4;10;4;0;4;0;3;0;6;0;15;0;15;0;10;1;137,8;133,5;14,2;5678;14,2
07.09.2021 06:00;49;1;0;3;10;5;0;1;0;2;0;3;0;10;0;10;0;10;1;65,2;215,5;0;5678;14,1
07.09.2021 07:00;56;0;0;7;22;5;0;2;0;1;0;4;0;10;0;10;0;10;7;49,7;156,3;0;5678;14,9
07.09.2021 08:00;76;1;0;5;16;4;0;3;0;2;0;4;0;13;0;12;0;10;6;71;35,1;0;5678;16,1
07.09.2021 09:00;97;0;0;4;12;10;0;2;0;2;0;5;0;13;0;14;0;10;2;42,9;44,8;4,4;5678;17,4
07.09.2021 10:00;93;1;0;4;15;12;0;3;0;3;0;5;0;14;0;13;0;10;0;10,4;59,9;31,3;5678;19,9
07.09.2021 11:00;89;0;0;3;10;10;0;3;0;3;0;5;0;14;0;14;0;10;2;27,4;49;48,5;5678;19,8
07.09.2021 12:00;96;2;0;6;9;9;0;2;0;3;0;5;0;14;0;13;0;10;1;2,9;28;22;5678;20,1
07.09.2021 13:00;91;1;0;3;15;11;0;2;0;2;0;6;0;15;0;13;0;10;1;1,1;3,6;0,1;5678;21,6
07.09.2021 14:00;77;1;0;3;10;11;0;3;0;3;0;5;0;13;0;13;0;0;1;26,4;74;0;5678;22
07.09.2021 15:00;68;1;0;3;10;7;0;2;0;2;0;4;0;11;0;11;0;10;1;6,6;96,7;0;5678;21
07.09.2021 16:00;66;1;0;3;8;6;0;2;0;2;0;5;0;11;0;10;0;10;1;0;68,2;0;5678;20,6
07.09.2021 17:00;62;0;0;2;7;6;0;2;0;1;0;5;0;12;0;10;0;0;1;0;96,4;26,3;5678;18,9
07.09.2021 18:00;58;1;0;4;8;6;0;2;0;2;0;5;0;12;0;10;0;10;1;14,7;55,9;56;5678;18,1
07.09.2021 19:00;57;1;0;3;0;5;0;2;0;2;0;4;0;11;0;10;0;10;1;19,5;54,7;14,2;5678;16,7
07.09.2021 20:00;47;1;0;1;8;5;0;2;0;2;0;4;0;10;0;10;0;0;1;0;54,4;0;5678;16,3
07.09.2021 21:00;19;1;0;3;8;4;0;0;0;0;0;0;0;1;0;1;0;10;1;0;101,4;0;5678;16,1
07.09.2021 22:00;21;1;0;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;1;2,7;57;4,2;5678;16
07.09.2021 23:00;18;1;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;1;67,5;49,3;54,2;5678;15,7
08.09.2021 00:00;18;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;10;0;93,6;56,9;100,8;5678;15,5
08.09.2021 01:00;19;1;0;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;72,3;121,2;49,8;5678;14,9
08.09.2021 02:00;20;1;0;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;99,9;124,7;14,5;5678;15
08.09.2021 03:00;19;1;0;2;5;4;0;0;0;0;0;0;0;0;0;0;0;10;1;111,3;19,3;50,7;5678;15,1
08.09.2021 04:00;62;0;0;4;10;5;0;2;0;2;0;6;0;14;0;14;0;10;1;152,5;35,6;95;5678;15
08.09.2021 05:00;64;1;0;4;12;5;0;3;0;4;0;7;0;15;0;15;0;10;1;97,5;138,3;147,4;5678;15,3
08.09.2021 06:00;51;0;0;1;4;5;0;2;0;1;0;3;0;10;0;10;0;10;5;4,6;187,9;129;5678;15,3
08.09.2021 07:00;67;0;0;0;0;4;16;2;0;2;0;4;0;10;0;10;0;10;7;0,6;130;112;5678;15,7
08.09.2021 08:00;90;0;0;0;0;5;18;2;0;2;0;4;0;13;0;13;0;10;4;42,8;104,7;73,9;5678;16,9
08.09.2021 09:00;103;0;0;0;0;9;14;2;0;2;0;5;0;14;0;14;0;10;1;43,6;88,7;68,1;5678;18,4
08.09.2021 10:00;104;0;0;0;0;14;12;3;0;1;0;1;0;2;0;2;0;10;2;6,5;94,7;106,9;5678;20,2
08.09.2021 11:00;97;0;0;0;0;9;11;3;0;5;0;9;0;27;0;28;0;10;1;25,2;44,7;83,6;5678;21,4
08.09.2021 12:00;93;0;0;0;0;7;7;3;0;2;0;5;0;15;0;14;0;0;1;30,6;50,9;58,9;5678;22,9
08.09.2021 13:00;105;0;0;0;0;13;12;2;0;3;0;3;0;14;0;14;0;10;0;52,5;71,7;91;5678;23,9
08.09.2021 14:00;96;0;0;0;0;12;10;3;0;3;0;5;0;14;0;14;0;10;1;22,1;108,8;75;5678;23,9
08.09.2021 15:00;82;0;0;0;0;9;10;3;0;2;0;5;0;12;0;13;0;10;1;0,1;97,4;50,9;5678;21,7
08.09.2021 16:00;69;0;0;0;0;8;8;2;0;3;0;5;0;11;0;12;0;0;1;0;60,3;65,6;5678;19,6
08.09.2021 17:00;62;0;0;0;0;6;5;2;0;1;0;3;0;11;0;10;0;10;1;9,4;58;106,2;5678;18,6
08.09.2021 18:00;60;0;0;0;0;5;6;2;0;2;0;4;0;13;0;10;0;0;1;24,2;92,7;105,8;5678;18,1
08.09.2021 19:00;62;0;0;0;0;6;7;2;0;1;0;4;0;12;0;11;0;10;1;0,8;87,6;119,8;5678;17,5
08.09.2021 20:00;53;0;0;0;0;5;6;1;0;2;0;4;0;11;0;10;0;0;1;0,4;53,3;54,1;5678;17,6
08.09.2021 21:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;10;1;0;47,9;0,8;5678;17,7
08.09.2021 22:00;22;0;0;0;0;4;5;1;0;1;0;0;0;1;0;1;0;0;0;0;46,3;41,2;5678;17,8
08.09.2021 23:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;14,1;100;5678;17,4
09.09.2021 00:00;21;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;10;1;16;29,8;82,3;5678;17
09.09.2021 01:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;17,9;145,4;84,9;5678;16,8
09.09.2021 02:00;21;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;1;32,2;149,9;51,9;5678;16,9
09.09.2021 03:00;22;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;115,2;116,4;33,3;5678;16,6
09.09.2021 04:00;67;0;0;0;0;5;9;2;0;3;0;6;0;14;0;14;0;10;1;124,5;158;80,1;5678;16,7
09.09.2021 05:00;73;0;0;0;0;3;14;3;0;3;0;7;0;15;0;15;0;10;1;154,1;128,4;135,3;5678;16,5
09.09.2021 06:00;64;0;0;0;0;6;15;2;0;2;0;4;0;11;0;10;0;10;5;101,1;88,5;80,6;5678;16,2
09.09.2021 07:00;67;0;0;0;0;5;15;2;0;1;0;4;0;10;0;10;0;10;7;80,7;52,7;51,6;5678;16,1
09.09.2021 08:00;91;0;0;0;0;5;20;3;0;3;0;4;0;13;0;12;0;10;7;40;47,9;49,8;5678;16
09.09.2021 09:00;94;0;0;0;0;5;15;3;0;3;0;5;0;14;0;13;0;10;3;5,3;28,5;58,8;5678;16,1
09.09.2021 10:00;88;0;0;0;0;6;10;2;0;3;0;5;0;14;0;14;0;10;1;26,6;43,2;92,5;5678;15,8
09.09.2021 11:00;83;0;0;0;0;7;7;3;0;2;0;4;0;15;0;14;0;0;1;32,8;48,1;52,1;5678;15,9
09.09.2021 12:00;84;0;0;0;0;6;6;3;0;3;0;5;0;15;0;14;0;10;1;35,2;55,6;44,5;5678;16,1
09.09.2021 13:00;90;0;0;0;0;12;5;1;0;2;0;5;0;14;0;14;0;0;1;2,7;143,4;51,7;5678;16,5
09.09.2021 14:00;81;0;0;0;0;10;6;3;0;2;0;5;0;14;0;13;0;0;1;0,5;154,9;127,1;5678;16,4
09.09.2021 15:00;67;0;0;0;0;6;5;2;0;2;0;4;0;10;0;12;0;10;1;16,7;99,6;85,4;5678;16,1
09.09.2021 16:00;31;0;0;0;0;5;4;0;0;0;0;1;0;1;0;1;0;0;1;44,9;167,5;10,5;5678;16
09.09.2021 17:00;26;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;8,7;116,4;5,3;5678;15,9
09.09.2021 18:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;4,4;115;54,2;5678;15,8
09.09.2021 19:00;41;0;0;0;0;6;13;2;0;1;1;1;3;3;4;3;5;0;0;27,3;127,9;26;5678;15,6
09.09.2021 20:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;2;2,7;119,6;19,4;5678;15,2
09.09.2021 21:00;20;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;25,2;77,6;25,7;5678;15
09.09.2021 22:00;20;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;117,9;87,8;0,5;5678;14,9
09.09.2021 23:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;1;118,6;98,6;44,8;5678;15,1
10.09.2021 00:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;155;225,9;59,9;5678;15,2
10.09.2021 01:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;10;1;159,8;332;95,8;5678;15,2
10.09.2021 02:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;141,8;262,9;186,9;5678;15,3
10.09.2021 03:00;19;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;236,4;260,6;332,9;5678;15,5
10.09.2021 04:00;63;0;0;0;0;5;4;2;0;3;0;6;0;14;0;14;0;10;1;299,1;288,1;354,7;5678;15,5
10.09.2021 05:00;68;0;0;0;0;5;9;3;0;2;0;7;0;15;0;14;0;0;1;374,7;264,3;274,2;5678;15,2
10.09.2021 06:00;52;0;0;0;0;4;7;2;0;2;0;4;0;11;0;11;0;10;1;217,5;190,4;166,3;5678;14,5
10.09.2021 07:00;63;0;0;0;0;5;9;2;0;2;0;4;0;10;0;11;0;10;1;57,9;112,7;40,1;5678;14,1
10.09.2021 08:00;80;0;0;0;0;6;10;2;0;2;0;4;0;12;0;13;0;10;0;36,6;78,8;0;5678;13,5
10.09.2021 09:00;87;0;0;0;0;6;8;3;0;3;0;5;0;14;0;13;0;0;1;76,3;122,1;0;5678;13,3
10.09.2021 10:00;85;0;0;0;0;7;6;3;0;2;0;5;0;14;0;14;0;10;1;89,7;161;9;5678;13,4
10.09.2021 11:00;83;0;0;0;0;6;5;2;0;3;0;5;0;14;0;14;0;0;1;101,5;117,4;20,4;5678;13,4
10.09.2021 12:00;79;0;0;0;0;7;4;2;0;3;0;5;0;15;0;13;0;0;1;40,2;78,1;17,3;5678;13,6
10.09.2021 13:00;80;0;0;0;0;6;4;3;0;3;0;5;0;12;0;14;0;10;1;0;101;69,9;5678;13,4
10.09.2021 14:00;69;0;0;0;0;5;3;2;0;2;0;4;0;13;0;13;0;0;1;0;92,4;34,5;5678;13,3
10.09.2021 15:00;64;0;0;0;0;6;3;2;0;2;0;4;0;11;0;12;0;0;1;0;55,5;2,1;5678;13,8
10.09.2021 16:00;29;0;0;0;0;5;2;1;0;0;0;1;0;1;0;0;0;0;1;0;65,9;0;5678;14,5
10.09.2021 17:00;24;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;1;0;73,4;0;5678;13,2
10.09.2021 18:00;18;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;11,7;31,1;4,4;5678;12,8
10.09.2021 19:00;20;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;1;58,5;37,6;36,6;5678;12
10.09.2021 20:00;18;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;1;77;23,6;67,3;5678;11,4
10.09.2021 21:00;19;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;1;154,8;47,8;99,4;5678;11,2
10.09.2021 22:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;1;129,7;100,9;45,4;5678;10,9
10.09.2021 23:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;10;1;156,3;122,1;58,1;5678;10,6
11.09.2021 00:00;19;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;1;105,3;99,3;120,2;5678;10,3
11.09.2021 01:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;105,8;110,1;156,5;5678;10,3
11.09.2021 02:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;110,1;163,1;156,4;5678;10,2
11.09.2021 03:00;19;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;1;68,3;209,7;177,8;5678;9,8
11.09.2021 04:00;18;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;124,4;252,5;354,9;5678;9,2
11.09.2021 05:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;283,3;205,9;279,5;5678;9,2
11.09.2021 06:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;310,5;248,2;212;5678;8,5
11.09.2021 07:00;20;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;288,8;279,6;204,6;5678;9,6
11.09.2021 08:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;278,5;315,9;174,1;5678;10,5
11.09.2021 09:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;10;1;204,9;345,5;289,4;5678;13,2
11.09.2021 10:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;307,5;404,9;329,7;5678;13,9
11.09.2021 11:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;493,6;341,3;361,5;5678;16
11.09.2021 12:00;20;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;1;491,5;234;329,4;5678;16,5
11.09.2021 13:00;19;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;426,9;296,7;275,7;5678;15,7
11.09.2021 14:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;402,9;404;189,2;5678;15,9
11.09.2021 15:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;355;455,4;200,5;5678;17,8
11.09.2021 16:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;1;439,1;498,9;216,7;5678;17,2
11.09.2021 17:00;20;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;547;466,1;314,9;5678;17,6
11.09.2021 18:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;606;507,6;323,4;5678;15,1
11.09.2021 19:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;10;1;642,6;485,3;370,1;5678;14,2
11.09.2021 20:00;19;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;569,3;461,1;431,9;5678;11,7
11.09.2021 21:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;545,7;377,8;406,1;5678;11,1
11.09.2021 22:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;3;1;555,6;371,6;370,5;5678;10,5
11.09.2021 23:00;21;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;7;0;517,9;389;382,5;5678;10,2
12.09.2021 00:00;21;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;1;673,5;365,7;344,4;5678;9,8
12.09.2021 01:00;20;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;1;638,7;246,1;299,5;5678;10
12.09.2021 02:00;20;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;10;1;537,3;268,7;326,6;5678;9,7
12.09.2021 03:00;21;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;523,7;443,8;384,9;5678;10,2
12.09.2021 04:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;464;483,1;436,6;5678;10,7
12.09.2021 05:00;20;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;10;1;435,8;458,8;442,5;5678;11,1
12.09.2021 06:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;413,9;458,9;447,5;5678;11,1
12.09.2021 07:00;21;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;1;453;380,1;396,7;5678;11,1
12.09.2021 08:00;21;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;10;0;444,8;381,4;468,3;5678;11,5
12.09.2021 09:00;23;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;1;396;273,1;583,7;5678;12,1
12.09.2021 10:00;31;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;10;1;330,6;275,4;623,1;5678;12,4
12.09.2021 11:00;24;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;317,3;425,5;609,1;5678;15,3
12.09.2021 12:00;23;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;1;477,9;493,9;478,9;5678;15,9
12.09.2021 13:00;24;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;565;487,6;428,4;5678;17
12.09.2021 14:00;20;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;421,4;475,9;398,5;5678;17,6
12.09.2021 15:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;350;423,4;388,7;5678;17,6
12.09.2021 16:00;18;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;470,6;557,3;413,7;5678;17,1
12.09.2021 17:00;21;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;10;1;634,7;530,3;409,8;5678;16,4
12.09.2021 18:00;23;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;1;659,2;465,6;330,7;5678;14,1
12.09.2021 19:00;22;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;10;1;444;584,5;384;5678;12
12.09.2021 20:00;25;0;0;0;0;5;9;0;0;0;0;0;0;0;0;0;0;10;1;360,4;492,9;552,2;5678;11,2
12.09.2021 21:00;26;0;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0;428,4;524;644;5678;10,4
12.09.2021 22:00;21;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;10;1;375,8;456,1;701,5;5678;10,6
12.09.2021 23:00;27;0;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0;10;1;514,7;467,3;696,7;5678;10,9
13.09.2021 00:00;26;0;0;0;0;4;10;0;0;0;0;0;0;0;0;0;0;0;1;530,6;549,2;732;5678;11,5
13.09.2021 01:00;22;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;10;1;307,5;480,6;820,6;5678;11,6
13.09.2021 02:00;25;0;0;0;0;4;10;0;0;0;0;0;0;0;0;0;0;10;1;224,6;393,7;810;5678;11,8
13.09.2021 03:00;29;0;0;0;0;6;12;0;0;0;0;0;0;0;0;0;0;10;1;363,5;415,5;768,5;5678;11,4
13.09.2021 04:00;67;0;0;0;0;4;25;3;0;3;0;6;0;14;0;0;0;20;0;433;496,8;955;5678;12
13.09.2021 05:00;62;0;0;0;0;5;18;3;0;3;0;7;0;14;0;0;0;10;1;458,8;480;693,4;5678;11,9
13.09.2021 06:00;62;0;0;0;0;5;24;2;0;2;0;3;0;10;0;0;0;30;1;361,1;397,4;410,4;5678;12,3
13.09.2021 07:00;82;0;0;3;5;4;20;3;0;0;0;1;0;2;0;0;0;20;2;373,3;270,5;226;5678;12,8
13.09.2021 08:00;88;1;0;10;38;6;0;3;0;6;0;11;0;25;0;27;0;20;1;420,8;166,7;111,3;5678;13,5
13.09.2021 09:00;82;1;0;5;10;5;0;2;0;3;0;4;0;15;0;13;0;20;1;200,3;83,8;17,6;5678;14
13.09.2021 10:00;83;1;0;2;9;6;0;2;0;3;0;4;0;14;0;14;0;10;1;37,3;40,5;59,3;5678;14,8
13.09.2021 11:00;83;0;0;4;12;7;0;2;0;3;0;4;0;14;0;14;0;0;1;8;5,1;42,2;5678;15,5
13.09.2021 12:00;91;1;0;0;0;9;0;3;0;2;0;4;0;15;0;13;0;10;1;25,4;1,6;63,4;5678;15,8
13.09.2021 13:00;94;2;0;1;0;11;6;2;0;3;0;4;0;14;0;14;0;0;1;1,1;3,3;28,7;5678;15,8
13.09.2021 14:00;86;2;0;1;0;10;10;3;0;3;0;4;0;13;0;13;0;10;1;3,9;58,1;1,7;5678;16,3
13.09.2021 15:00;75;1;0;0;0;6;9;2;0;2;0;4;0;11;0;12;0;10;1;27,4;100,2;27,7;5678;15,7
13.09.2021 16:00;35;2;0;1;0;7;6;1;0;0;0;1;0;1;0;0;0;10;1;6,7;117,1;59;5678;15,6
13.09.2021 17:00;31;1;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;27,3;113,9;75,5;5678;15,7
13.09.2021 18:00;25;2;0;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;1;3,2;114,4;37,3;5678;15,7
13.09.2021 19:00;23;2;0;1;0;5;3;0;0;0;0;0;0;0;0;0;0;10;0;3,9;148,4;4,7;5678;14,9
13.09.2021 20:00;23;1;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;92,5;259;83,1;5678;14,4
13.09.2021 21:00;24;2;0;1;0;5;5;0;0;0;0;0;0;0;0;0;0;10;1;179,8;241,2;116,6;5678;13,4
13.09.2021 22:00;29;2;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;1;235,3;206,7;168,7;5678;13,1
13.09.2021 23:00;25;1;0;1;0;4;8;0;0;0;0;0;0;0;0;0;0;10;1;352,9;199;227,3;5678;13
14.09.2021 00:00;27;2;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;10;1;351,4;185,3;231,5;5678;12,7
14.09.2021 01:00;27;2;0;1;0;6;7;0;0;0;0;0;0;0;0;0;0;10;1;253,6;298,5;308,9;5678;12,6
14.09.2021 02:00;28;1;0;0;0;4;10;0;0;0;0;0;0;0;0;0;0;0;1;306,9;264,1;360,7;5678;12,6
14.09.2021 03:00;27;2;0;1;0;5;7;0;0;0;0;0;0;0;0;0;0;10;1;379,7;222,6;417,1;5678;12,7
14.09.2021 04:00;79;1;0;0;0;4;20;2;0;3;0;6;0;13;0;14;0;20;1;453,2;283,9;407,9;5678;12,9
14.09.2021 05:00;78;2;0;1;0;5;16;4;0;3;0;6;0;15;0;15;0;18;1;369,1;304,1;271,8;5678;12,9
14.09.2021 06:00;68;2;0;1;0;4;17;2;0;2;0;4;0;10;0;10;0;12;3;203,2;217,4;174,7;5678;12,8
14.09.2021 07:00;77;1;0;0;0;4;21;2;0;2;0;4;0;11;0;11;0;20;8;111,3;230,7;126,7;5678;13
14.09.2021 08:00;98;2;0;1;0;6;23;2;0;2;0;4;0;12;0;13;0;10;8;76,5;117,5;105,3;5678;13,2
14.09.2021 09:00;109;2;0;0;0;9;18;2;0;3;0;4;0;13;0;14;0;20;2;37,4;19,9;49,2;5678;13,6
14.09.2021 10:00;107;1;0;1;0;11;16;3;0;3;0;5;0;14;0;13;0;10;4;56,3;106,5;11,5;5678;13,9
14.09.2021 11:00;102;2;0;0;0;12;11;2;0;2;0;5;0;14;0;14;0;10;2;51,2;113,6;25,9;5678;14,5
14.09.2021 12:00;110;2;0;7;14;10;8;3;0;3;0;4;0;14;0;14;0;10;1;40,1;104,4;36,9;5678;15,3
14.09.2021 13:00;97;1;0;9;26;10;0;2;0;2;0;4;0;13;0;13;0;10;1;5,1;95,2;71,8;5678;15,7
14.09.2021 14:00;77;1;0;4;14;9;0;2;0;3;0;4;0;13;0;12;0;0;1;0,4;58,2;51,1;5678;15,8
14.09.2021 15:00;69;1;0;4;10;6;0;2;0;2;0;4;0;12;0;12;0;10;1;7,9;45;44;5678;14,9
14.09.2021 16:00;33;1;0;3;11;5;0;1;0;1;0;1;0;1;0;1;0;10;1;43,9;67,5;49,2;5678;15
14.09.2021 17:00;30;1;0;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;113,5;99,6;119;5678;14,2
14.09.2021 18:00;24;1;0;3;0;6;0;0;0;0;0;0;0;0;-10857;0;0;10;0;214,6;95,3;166;5678;13,9
14.09.2021 19:00;21;1;0;2;10;4;0;0;0;0;0;0;0;0;10857;0;0;0;1;244,8;143,6;194,5;5678;13,5
14.09.2021 20:00;22;1;0;4;5;6;0;0;0;0;0;0;0;0;0;0;0;10;1;199,4;195,7;237,4;5678;13,3
14.09.2021 21:00;24;2;0;5;11;5;0;0;0;0;0;0;0;0;0;0;0;10;1;204,3;237,6;163,4;5678;13
14.09.2021 22:00;20;0;0;3;7;4;0;0;0;0;0;0;0;0;0;0;0;10;1;199;293,7;103,8;5678;12,9
14.09.2021 23:00;20;1;0;1;4;5;0;0;0;0;0;0;0;0;0;0;0;0;1;292,7;361,9;135,3;5678;13,1
15.09.2021 00:00;20;0;0;4;11;3;0;0;0;0;0;0;0;0;0;0;0;10;1;307,2;363,1;101,9;5678;13
15.09.2021 01:00;22;1;0;3;7;6;0;0;0;0;0;0;0;0;0;0;0;0;1;208,8;324;170;5678;12,8
15.09.2021 02:00;21;1;0;4;6;4;0;0;0;0;0;0;0;0;0;0;0;10;1;210;263;223,1;5678;11,5
15.09.2021 03:00;21;2;0;3;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;164,8;339,4;258,6;5678;10,8
15.09.2021 04:00;65;1;0;5;14;6;0;2;0;3;0;6;0;13;0;14;0;20;1;208,8;308,4;252,3;5678;10,2
15.09.2021 05:00;66;1;0;6;14;4;0;3;0;3;0;7;0;15;0;15;0;10;1;202;221,3;256,9;5678;10,1
15.09.2021 06:00;55;1;0;6;13;5;0;2;0;2;0;3;0;10;0;10;0;10;3;96,5;168,8;186,2;5678;9,5
15.09.2021 07:00;61;1;0;9;28;5;0;2;0;1;0;4;0;11;0;10;0;10;13;6,9;63,6;165,7;5678;9,7
15.09.2021 08:00;80;2;0;10;30;5;0;3;0;2;0;4;0;13;0;13;0;20;12;59,1;48,3;83,6;5678;11,2
15.09.2021 09:00;94;0;0;6;14;7;0;2;0;2;0;6;0;14;0;13;0;10;2;52,7;50,9;1,4;5678;13,2
15.09.2021 10:00;93;1;0;6;12;9;0;3;0;3;0;5;0;14;0;14;0;10;2;51,6;49,6;19,8;5678;14
15.09.2021 11:00;90;1;0;6;16;8;0;2;0;3;0;5;0;14;0;13;0;10;1;49,3;21,6;85,1;5678;15,3
15.09.2021 12:00;89;2;0;5;11;6;0;3;0;2;0;5;0;14;0;14;0;0;1;16,4;16,7;93,1;5678;15,4
15.09.2021 13:00;94;1;0;5;19;8;0;3;0;3;0;4;0;14;0;14;0;20;1;0;75;50,2;5678;15
